OFFER_DATE,OFFER_WEEK,OFFER_MONTH,PRODUCT,PRICE,DISCOUNT,CUSTOMER_ID,GENDER,AGE,EARNING_K,CONVERT
4/1/2017,Saturday,April,USB Drive,50,20,47-133-7389,Male,30 - 40,60 - 100,0
8/9/2017,Wednesday,August,Headset,50,40,81-414-0287,Female,60 and above,150 ABOVE,0
4/8/2017,Saturday,April,Lightning Cable,40,20,39-248-2306,Male,60 and above,LESS THAN 30,0
11/12/2017,Sunday,November,HDMI Cable,40,40,56-394-8889,Male,30 - 40,LESS THAN 30,0
10/5/2017,Thursday,October,Lightning Cable,50,30,58-776-6904,Male,20 - 30,100 - 150,1
1/25/2017,Wednesday,January,USB Drive,40,30,52-814-4083,Female,20 - 30,100 - 150,0
10/6/2017,Friday,October,USB Drive,50,40,48-899-2384,Female,50 - 60,30 - 60,0
7/8/2017,Saturday,July,USB Drive,30,20,38-099-5870,Female,50 - 60,30 - 60,0
8/26/2017,Saturday,August,USB Hub,50,30,88-853-4577,Male,40 - 50,100 - 150,0
5/31/2017,Wednesday,May,USB Drive,50,30,87-772-5158,Male,20 - 30,100 - 150,0
9/12/2017,Tuesday,September,Headset,50,50,31-211-5881,Male,30 - 40,LESS THAN 30,0
5/10/2017,Wednesday,May,HDMI Cable,50,30,78-810-0150,Male,20 - 30,60 - 100,0
12/2/2017,Saturday,December,Keyboard,40,40,64-811-9858,Female,30 - 40,LESS THAN 30,0
11/29/2017,Wednesday,November,Keyboard,50,50,15-921-9322,Female,50 - 60,LESS THAN 30,0
1/21/2017,Saturday,January,Lightning Cable,40,30,52-402-7409,Male,50 - 60,60 - 100,0
5/13/2017,Saturday,May,USB Hub,40,60,35-421-4490,Female,40 - 50,150 ABOVE,0
1/23/2017,Monday,January,HDMI Cable,50,60,61-450-6205,Male,50 - 60,LESS THAN 30,0
4/13/2017,Thursday,April,Mouse,50,60,21-251-5299,Female,40 - 50,30 - 60,0
5/30/2017,Tuesday,May,HDMI Cable,30,40,11-013-5574,Female,20 - 30,150 ABOVE,0
6/5/2017,Monday,June,Mouse,30,50,85-406-2695,Female,50 - 60,30 - 60,0
10/25/2017,Wednesday,October,HDMI Cable,50,40,20-418-3077,Female,30 - 40,100 - 150,1
4/9/2017,Sunday,April,Keyboard,40,60,48-679-4770,Male,40 - 50,30 - 60,0
10/14/2017,Saturday,October,Keyboard,30,30,14-412-5366,Female,60 and above,100 - 150,1
1/26/2017,Thursday,January,Keyboard,50,60,86-457-3166,Male,30 - 40,100 - 150,1
11/19/2017,Sunday,November,HDMI Cable,40,50,02-436-5873,Male,50 - 60,30 - 60,0
8/27/2017,Sunday,August,USB Drive,50,30,40-629-6938,Male,20 - 30,150 ABOVE,0
2/28/2017,Tuesday,February,Headset,30,20,31-352-7654,Male,40 - 50,30 - 60,0
4/15/2017,Saturday,April,Lightning Cable,50,20,07-076-6573,Female,60 and above,150 ABOVE,0
3/23/2017,Thursday,March,Keyboard,50,50,09-741-0339,Female,60 and above,30 - 60,0
8/4/2017,Friday,August,USB Hub,30,30,32-045-3782,Male,50 - 60,60 - 100,0
7/30/2017,Sunday,July,HDMI Cable,30,20,67-215-2462,Female,50 - 60,150 ABOVE,0
9/20/2017,Wednesday,September,USB Hub,40,50,35-683-9938,Male,30 - 40,150 ABOVE,0
6/1/2017,Thursday,June,USB Drive,50,60,75-365-2966,Female,60 and above,LESS THAN 30,0
8/23/2017,Wednesday,August,HDMI Cable,50,50,04-416-1288,Male,50 - 60,150 ABOVE,0
2/26/2017,Sunday,February,USB Hub,50,50,58-699-6243,Male,20 - 30,100 - 150,1
9/10/2017,Sunday,September,HDMI Cable,30,60,59-511-9660,Male,40 - 50,30 - 60,0
5/12/2017,Friday,May,HDMI Cable,50,60,75-449-9324,Female,50 - 60,100 - 150,0
7/9/2017,Sunday,July,Headset,30,30,65-109-2168,Female,30 - 40,100 - 150,1
8/3/2017,Thursday,August,HDMI Cable,50,20,33-158-8625,Female,30 - 40,60 - 100,0
2/8/2017,Wednesday,February,Headset,30,30,17-263-2323,Male,40 - 50,60 - 100,0
6/25/2017,Sunday,June,Headset,30,30,81-488-9419,Male,60 and above,LESS THAN 30,0
10/5/2017,Thursday,October,USB Hub,40,30,52-481-6417,Female,50 - 60,100 - 150,1
3/16/2017,Thursday,March,Keyboard,40,30,46-879-3332,Female,20 - 30,30 - 60,1
12/15/2017,Friday,December,Mouse,40,60,02-494-7749,Male,60 and above,150 ABOVE,0
11/15/2017,Wednesday,November,HDMI Cable,50,30,21-275-0387,Male,20 - 30,30 - 60,1
12/13/2017,Wednesday,December,USB Hub,50,20,72-092-4625,Male,50 - 60,LESS THAN 30,0
6/24/2017,Saturday,June,USB Hub,50,40,49-262-3784,Female,20 - 30,150 ABOVE,1
9/17/2017,Sunday,September,USB Hub,40,60,99-298-7493,Male,30 - 40,LESS THAN 30,0
6/16/2017,Friday,June,Keyboard,50,50,96-919-2019,Female,50 - 60,30 - 60,0
2/9/2017,Thursday,February,Keyboard,40,50,80-221-4983,Female,40 - 50,150 ABOVE,0
3/3/2017,Friday,March,Headset,40,40,74-122-8397,Male,20 - 30,150 ABOVE,0
10/31/2017,Tuesday,October,Lightning Cable,50,50,39-950-4063,Female,50 - 60,100 - 150,1
5/20/2017,Saturday,May,Mouse,30,20,38-618-1274,Male,50 - 60,30 - 60,0
12/18/2017,Monday,December,USB Drive,50,50,20-421-6021,Male,50 - 60,100 - 150,0
3/23/2017,Thursday,March,Mouse,30,60,00-753-8356,Female,30 - 40,60 - 100,1
9/13/2017,Wednesday,September,Headset,50,30,86-104-0701,Female,50 - 60,30 - 60,0
2/22/2017,Wednesday,February,Headset,50,40,01-802-7759,Male,40 - 50,60 - 100,0
4/22/2017,Saturday,April,Mouse,30,20,03-600-7599,Female,60 and above,60 - 100,0
6/21/2017,Wednesday,June,Keyboard,30,60,70-890-9855,Female,50 - 60,30 - 60,0
7/28/2017,Friday,July,Mouse,50,50,16-756-5484,Female,40 - 50,100 - 150,1
11/8/2017,Wednesday,November,Lightning Cable,50,50,83-910-5248,Female,50 - 60,LESS THAN 30,0
11/30/2017,Thursday,November,USB Drive,40,40,37-128-3432,Male,30 - 40,30 - 60,0
11/29/2017,Wednesday,November,USB Hub,30,40,37-161-3069,Female,50 - 60,100 - 150,0
3/3/2017,Friday,March,Keyboard,50,50,45-566-3401,Female,40 - 50,100 - 150,1
2/17/2017,Friday,February,Lightning Cable,30,30,20-065-6340,Male,20 - 30,60 - 100,0
12/22/2017,Friday,December,HDMI Cable,50,60,97-853-9405,Female,60 and above,30 - 60,0
3/21/2017,Tuesday,March,Mouse,40,60,78-627-6854,Male,30 - 40,30 - 60,1
8/13/2017,Sunday,August,Lightning Cable,30,50,16-231-3445,Male,30 - 40,30 - 60,1
3/31/2017,Friday,March,USB Hub,30,30,48-495-9379,Female,30 - 40,60 - 100,0
9/4/2017,Monday,September,Mouse,40,60,14-515-5378,Female,20 - 30,30 - 60,1
9/1/2017,Friday,September,HDMI Cable,50,20,24-627-6084,Male,40 - 50,100 - 150,0
8/10/2017,Thursday,August,Headset,40,40,34-921-9516,Female,20 - 30,30 - 60,0
4/7/2017,Friday,April,Mouse,40,30,38-562-8929,Male,50 - 60,LESS THAN 30,0
3/1/2017,Wednesday,March,Keyboard,30,40,92-662-3042,Male,30 - 40,LESS THAN 30,0
9/1/2017,Friday,September,HDMI Cable,30,20,43-121-0232,Male,50 - 60,100 - 150,0
11/14/2017,Tuesday,November,USB Drive,50,40,81-434-9844,Male,60 and above,60 - 100,0
7/3/2017,Monday,July,USB Drive,30,20,89-279-1144,Male,30 - 40,LESS THAN 30,0
12/22/2017,Friday,December,USB Drive,40,40,91-783-6198,Female,40 - 50,60 - 100,0
1/28/2017,Saturday,January,USB Hub,40,40,57-149-8231,Male,40 - 50,60 - 100,1
9/26/2017,Tuesday,September,Headset,50,60,19-530-0853,Male,30 - 40,LESS THAN 30,1
7/3/2017,Monday,July,USB Drive,30,60,89-454-4928,Female,20 - 30,150 ABOVE,1
9/22/2017,Friday,September,Mouse,30,60,37-610-5606,Female,40 - 50,100 - 150,0
1/13/2017,Friday,January,Lightning Cable,50,30,11-081-6901,Female,40 - 50,100 - 150,1
12/9/2017,Saturday,December,USB Drive,40,20,43-815-8561,Male,50 - 60,60 - 100,0
3/28/2017,Tuesday,March,Headset,40,60,88-103-5657,Female,40 - 50,60 - 100,0
3/27/2017,Monday,March,USB Hub,40,50,06-052-6029,Female,40 - 50,60 - 100,0
12/2/2017,Saturday,December,HDMI Cable,50,40,79-497-2389,Male,20 - 30,LESS THAN 30,1
4/16/2017,Sunday,April,Headset,40,30,22-951-2401,Female,60 and above,30 - 60,0
9/20/2017,Wednesday,September,Headset,50,50,29-697-4811,Male,50 - 60,150 ABOVE,0
10/22/2017,Sunday,October,Lightning Cable,40,40,29-575-6950,Male,30 - 40,150 ABOVE,1
9/26/2017,Tuesday,September,Headset,30,60,29-644-7688,Female,60 and above,30 - 60,0
12/2/2017,Saturday,December,Headset,50,30,05-561-1279,Female,40 - 50,30 - 60,0
7/27/2017,Thursday,July,Mouse,30,40,11-977-3768,Male,40 - 50,100 - 150,0
12/6/2017,Wednesday,December,Keyboard,50,50,18-220-6885,Male,20 - 30,LESS THAN 30,0
2/2/2017,Thursday,February,Headset,40,20,32-199-3250,Male,20 - 30,60 - 100,0
4/6/2017,Thursday,April,Keyboard,40,20,08-622-1510,Female,30 - 40,LESS THAN 30,0
11/3/2017,Friday,November,Headset,30,20,92-599-9582,Female,20 - 30,150 ABOVE,0
6/4/2017,Sunday,June,Keyboard,40,30,14-304-9540,Female,40 - 50,150 ABOVE,0
7/24/2017,Monday,July,Lightning Cable,50,30,55-075-4663,Male,30 - 40,LESS THAN 30,1
12/26/2017,Tuesday,December,Keyboard,50,20,92-185-5106,Male,20 - 30,60 - 100,0
4/30/2017,Sunday,April,Headset,40,50,02-269-2600,Male,20 - 30,30 - 60,0
2/6/2017,Monday,February,Headset,30,30,56-254-6323,Female,60 and above,100 - 150,1
8/29/2017,Tuesday,August,Lightning Cable,30,30,50-380-5388,Male,20 - 30,60 - 100,1
12/9/2017,Saturday,December,Lightning Cable,30,60,44-905-2706,Female,20 - 30,60 - 100,1
11/1/2017,Wednesday,November,Mouse,40,20,54-525-6820,Female,60 and above,LESS THAN 30,0
3/7/2017,Tuesday,March,USB Drive,40,50,92-613-1539,Female,30 - 40,60 - 100,0
8/11/2017,Friday,August,Headset,30,50,10-612-3146,Male,50 - 60,150 ABOVE,0
1/14/2017,Saturday,January,USB Drive,50,60,79-752-8547,Male,20 - 30,150 ABOVE,1
10/29/2017,Sunday,October,Lightning Cable,50,20,69-985-7073,Male,60 and above,60 - 100,0
1/17/2017,Tuesday,January,Keyboard,50,20,41-137-5046,Male,40 - 50,LESS THAN 30,0
7/10/2017,Monday,July,USB Drive,40,50,00-185-7540,Female,60 and above,60 - 100,0
12/14/2017,Thursday,December,Mouse,40,60,77-850-3542,Male,20 - 30,LESS THAN 30,0
1/2/2017,Monday,January,Headset,30,40,89-688-4174,Female,20 - 30,100 - 150,0
1/21/2017,Saturday,January,USB Hub,50,30,08-448-0408,Male,20 - 30,100 - 150,1
11/20/2017,Monday,November,USB Drive,50,30,20-655-6828,Female,20 - 30,30 - 60,0
5/11/2017,Thursday,May,Mouse,30,50,93-814-5861,Female,60 and above,LESS THAN 30,0
8/21/2017,Monday,August,USB Drive,30,50,58-680-2166,Female,20 - 30,150 ABOVE,0
2/18/2017,Saturday,February,USB Drive,50,20,93-041-8840,Female,30 - 40,150 ABOVE,0
7/24/2017,Monday,July,Lightning Cable,30,30,21-555-9070,Male,40 - 50,60 - 100,0
12/5/2017,Tuesday,December,Headset,40,60,66-052-9104,Female,30 - 40,100 - 150,1
11/2/2017,Thursday,November,Lightning Cable,50,50,48-152-0929,Male,20 - 30,60 - 100,1
11/9/2017,Thursday,November,Mouse,30,30,25-339-8618,Female,50 - 60,LESS THAN 30,0
8/22/2017,Tuesday,August,Mouse,30,50,70-311-1134,Female,60 and above,100 - 150,0
7/8/2017,Saturday,July,HDMI Cable,50,60,32-433-2287,Male,30 - 40,LESS THAN 30,0
7/30/2017,Sunday,July,Headset,40,40,55-618-7637,Male,20 - 30,100 - 150,0
6/18/2017,Sunday,June,Mouse,30,60,72-912-3793,Female,40 - 50,100 - 150,0
8/18/2017,Friday,August,Headset,30,20,76-898-9500,Male,60 and above,150 ABOVE,0
8/26/2017,Saturday,August,USB Drive,30,20,93-079-3351,Male,30 - 40,150 ABOVE,0
11/28/2017,Tuesday,November,USB Drive,30,30,25-650-5373,Female,30 - 40,30 - 60,0
5/2/2017,Tuesday,May,Keyboard,30,20,85-912-6109,Female,50 - 60,LESS THAN 30,0
7/13/2017,Thursday,July,Mouse,50,50,13-652-8881,Female,60 and above,100 - 150,1
2/17/2017,Friday,February,Lightning Cable,50,60,78-389-5816,Female,60 and above,100 - 150,0
7/18/2017,Tuesday,July,Lightning Cable,30,30,01-628-6215,Female,50 - 60,60 - 100,0
3/22/2017,Wednesday,March,Lightning Cable,30,40,66-689-2990,Male,30 - 40,LESS THAN 30,0
6/29/2017,Thursday,June,Keyboard,40,50,92-889-0385,Male,50 - 60,60 - 100,1
9/28/2017,Thursday,September,USB Hub,50,30,72-531-1528,Female,60 and above,150 ABOVE,0
2/5/2017,Sunday,February,Keyboard,40,20,27-718-4516,Female,60 and above,150 ABOVE,0
1/19/2017,Thursday,January,Keyboard,40,30,77-955-7614,Male,30 - 40,150 ABOVE,0
7/29/2017,Saturday,July,Keyboard,40,60,60-379-4343,Female,20 - 30,60 - 100,1
1/1/2017,Sunday,January,Lightning Cable,30,20,11-950-3024,Male,40 - 50,150 ABOVE,0
7/5/2017,Wednesday,July,Keyboard,40,60,52-085-7334,Female,20 - 30,30 - 60,0
4/27/2017,Thursday,April,Mouse,30,40,48-994-7742,Female,60 and above,30 - 60,0
7/11/2017,Tuesday,July,USB Hub,30,40,15-855-7856,Male,40 - 50,150 ABOVE,0
7/26/2017,Wednesday,July,USB Hub,40,60,15-005-3895,Female,40 - 50,LESS THAN 30,0
6/13/2017,Tuesday,June,Headset,50,40,54-479-7948,Female,60 and above,150 ABOVE,0
1/25/2017,Wednesday,January,Lightning Cable,40,60,78-025-8091,Male,60 and above,100 - 150,0
5/30/2017,Tuesday,May,Keyboard,40,60,21-288-2971,Male,50 - 60,150 ABOVE,0
8/12/2017,Saturday,August,HDMI Cable,40,60,77-514-9264,Male,60 and above,30 - 60,0
5/6/2017,Saturday,May,USB Hub,30,20,27-527-8852,Female,60 and above,LESS THAN 30,0
8/17/2017,Thursday,August,HDMI Cable,50,40,49-333-0640,Female,20 - 30,150 ABOVE,1
7/6/2017,Thursday,July,USB Hub,30,60,69-305-4208,Female,30 - 40,60 - 100,1
7/26/2017,Wednesday,July,HDMI Cable,30,40,50-192-5262,Male,30 - 40,150 ABOVE,0
8/10/2017,Thursday,August,Headset,30,60,52-406-7601,Male,50 - 60,60 - 100,0
5/31/2017,Wednesday,May,Mouse,30,50,19-374-5021,Male,50 - 60,LESS THAN 30,0
10/18/2017,Wednesday,October,HDMI Cable,50,60,17-254-7412,Female,20 - 30,LESS THAN 30,0
3/1/2017,Wednesday,March,USB Hub,40,40,02-098-4802,Female,60 and above,60 - 100,0
10/30/2017,Monday,October,USB Drive,40,50,26-924-0346,Female,50 - 60,60 - 100,0
7/17/2017,Monday,July,Mouse,50,60,89-705-8237,Male,20 - 30,30 - 60,1
11/9/2017,Thursday,November,USB Hub,40,40,62-204-5245,Male,60 and above,150 ABOVE,0
2/2/2017,Thursday,February,Lightning Cable,40,30,00-796-1545,Male,60 and above,30 - 60,0
6/29/2017,Thursday,June,Keyboard,30,50,96-643-7085,Male,60 and above,60 - 100,0
3/30/2017,Thursday,March,USB Drive,30,60,02-164-2012,Female,60 and above,LESS THAN 30,0
1/7/2017,Saturday,January,Headset,40,50,11-721-4179,Female,60 and above,150 ABOVE,0
7/10/2017,Monday,July,Lightning Cable,30,50,92-536-1776,Female,40 - 50,150 ABOVE,0
3/27/2017,Monday,March,USB Hub,40,60,52-245-5388,Male,30 - 40,60 - 100,0
5/24/2017,Wednesday,May,Keyboard,50,30,52-202-3168,Male,50 - 60,LESS THAN 30,0
1/30/2017,Monday,January,USB Drive,30,40,96-004-7265,Female,50 - 60,150 ABOVE,0
2/25/2017,Saturday,February,Headset,30,60,12-676-9038,Male,50 - 60,100 - 150,1
7/20/2017,Thursday,July,USB Hub,30,40,65-264-6988,Male,30 - 40,100 - 150,0
1/3/2017,Tuesday,January,Keyboard,30,50,68-036-7288,Male,60 and above,150 ABOVE,0
9/28/2017,Thursday,September,Mouse,30,40,07-898-3380,Male,60 and above,150 ABOVE,0
5/3/2017,Wednesday,May,HDMI Cable,30,40,73-939-1120,Male,20 - 30,LESS THAN 30,1
12/22/2017,Friday,December,Mouse,50,50,89-676-6878,Male,60 and above,150 ABOVE,0
12/21/2017,Thursday,December,HDMI Cable,40,50,58-176-7062,Male,50 - 60,30 - 60,0
12/15/2017,Friday,December,Mouse,50,20,39-693-6461,Male,20 - 30,LESS THAN 30,0
9/6/2017,Wednesday,September,USB Hub,30,60,63-984-4347,Male,30 - 40,150 ABOVE,1
6/6/2017,Tuesday,June,HDMI Cable,30,60,09-460-3354,Male,60 and above,100 - 150,1
7/18/2017,Tuesday,July,Headset,50,20,38-492-9995,Female,20 - 30,30 - 60,0
10/30/2017,Monday,October,USB Drive,40,60,44-695-6627,Male,20 - 30,LESS THAN 30,1
3/31/2017,Friday,March,Mouse,50,40,00-158-5635,Male,60 and above,30 - 60,0
6/9/2017,Friday,June,Lightning Cable,50,30,99-440-6638,Female,20 - 30,100 - 150,0
1/5/2017,Thursday,January,USB Drive,30,20,82-126-9508,Male,50 - 60,100 - 150,1
7/23/2017,Sunday,July,Keyboard,30,30,17-757-2263,Female,30 - 40,100 - 150,1
5/19/2017,Friday,May,USB Hub,50,30,14-451-3096,Male,40 - 50,LESS THAN 30,0
2/28/2017,Tuesday,February,Keyboard,50,30,97-421-2674,Female,60 and above,150 ABOVE,0
7/10/2017,Monday,July,USB Drive,30,50,68-804-1074,Female,60 and above,30 - 60,0
6/8/2017,Thursday,June,Lightning Cable,40,30,54-794-4930,Female,50 - 60,LESS THAN 30,0
5/8/2017,Monday,May,Headset,50,40,51-317-9766,Male,20 - 30,30 - 60,0
5/29/2017,Monday,May,USB Hub,30,60,84-025-8812,Male,60 and above,150 ABOVE,0
8/22/2017,Tuesday,August,Headset,50,40,37-085-8220,Female,20 - 30,30 - 60,0
8/30/2017,Wednesday,August,USB Drive,50,50,73-015-5064,Female,20 - 30,150 ABOVE,0
6/1/2017,Thursday,June,Keyboard,50,30,91-131-5313,Female,50 - 60,150 ABOVE,0
10/25/2017,Wednesday,October,Headset,30,60,91-291-6769,Male,60 and above,60 - 100,0
10/19/2017,Thursday,October,Keyboard,40,40,45-245-8226,Male,20 - 30,60 - 100,1
3/18/2017,Saturday,March,Headset,30,50,57-385-1604,Female,40 - 50,60 - 100,0
6/3/2017,Saturday,June,Keyboard,40,40,90-508-7538,Female,40 - 50,150 ABOVE,0
8/2/2017,Wednesday,August,HDMI Cable,50,60,14-650-4059,Male,50 - 60,100 - 150,0
3/1/2017,Wednesday,March,Lightning Cable,30,40,06-058-4531,Male,60 and above,60 - 100,0
2/24/2017,Friday,February,USB Drive,40,20,20-264-2695,Female,40 - 50,30 - 60,0
4/28/2017,Friday,April,Keyboard,30,60,74-289-4660,Male,50 - 60,100 - 150,0
8/29/2017,Tuesday,August,Headset,50,40,60-404-8719,Female,30 - 40,LESS THAN 30,1
1/25/2017,Wednesday,January,HDMI Cable,50,50,20-872-5786,Female,50 - 60,30 - 60,0
4/30/2017,Sunday,April,Lightning Cable,40,60,38-521-0282,Female,40 - 50,60 - 100,0
1/27/2017,Friday,January,HDMI Cable,40,40,69-952-9130,Female,40 - 50,60 - 100,1
1/4/2017,Wednesday,January,Lightning Cable,30,40,55-276-5639,Male,60 and above,150 ABOVE,0
7/9/2017,Sunday,July,Keyboard,40,50,09-140-5585,Female,20 - 30,60 - 100,0
12/26/2017,Tuesday,December,USB Hub,50,30,26-842-6664,Female,20 - 30,100 - 150,0
7/31/2017,Monday,July,Headset,30,40,46-969-9382,Female,40 - 50,150 ABOVE,0
8/3/2017,Thursday,August,Headset,30,50,10-164-8601,Female,60 and above,LESS THAN 30,0
8/1/2017,Tuesday,August,HDMI Cable,40,40,35-050-3071,Female,30 - 40,LESS THAN 30,0
10/18/2017,Wednesday,October,Headset,40,20,12-602-6564,Male,30 - 40,LESS THAN 30,0
9/28/2017,Thursday,September,HDMI Cable,40,30,38-470-0052,Male,40 - 50,30 - 60,0
8/1/2017,Tuesday,August,Lightning Cable,50,40,32-271-0947,Female,50 - 60,100 - 150,0
1/14/2017,Saturday,January,USB Hub,30,30,95-190-2614,Male,40 - 50,100 - 150,1
8/11/2017,Friday,August,Headset,30,20,36-367-0904,Female,60 and above,30 - 60,0
8/3/2017,Thursday,August,USB Hub,50,20,12-332-2806,Male,30 - 40,60 - 100,0
12/8/2017,Friday,December,USB Hub,30,40,38-749-9892,Male,20 - 30,100 - 150,1
2/10/2017,Friday,February,Headset,40,60,98-110-4445,Male,40 - 50,150 ABOVE,0
3/13/2017,Monday,March,HDMI Cable,40,50,10-056-2815,Female,50 - 60,LESS THAN 30,0
12/26/2017,Tuesday,December,USB Hub,40,40,55-565-5512,Male,20 - 30,100 - 150,1
6/3/2017,Saturday,June,USB Hub,50,30,21-259-7362,Female,30 - 40,LESS THAN 30,0
2/23/2017,Thursday,February,Lightning Cable,40,50,10-068-9219,Female,40 - 50,30 - 60,0
9/28/2017,Thursday,September,Keyboard,40,40,73-526-8718,Female,50 - 60,100 - 150,1
4/3/2017,Monday,April,USB Drive,50,40,24-926-8610,Female,40 - 50,100 - 150,0
11/1/2017,Wednesday,November,Lightning Cable,50,40,49-489-5351,Male,60 and above,150 ABOVE,0
1/15/2017,Sunday,January,Mouse,30,30,68-788-0773,Male,40 - 50,60 - 100,0
11/9/2017,Thursday,November,USB Hub,40,30,77-037-0077,Male,20 - 30,30 - 60,0
8/21/2017,Monday,August,Keyboard,40,50,89-725-4162,Male,30 - 40,60 - 100,0
12/3/2017,Sunday,December,Mouse,40,40,44-757-9172,Female,20 - 30,30 - 60,1
3/13/2017,Monday,March,Mouse,30,30,69-376-3612,Female,30 - 40,30 - 60,0
4/18/2017,Tuesday,April,HDMI Cable,40,30,52-245-8056,Male,60 and above,LESS THAN 30,0
5/20/2017,Saturday,May,Keyboard,50,20,73-905-6255,Female,60 and above,150 ABOVE,0
10/31/2017,Tuesday,October,USB Hub,50,50,36-707-6486,Male,30 - 40,100 - 150,0
12/27/2017,Wednesday,December,USB Drive,50,60,74-065-9191,Female,40 - 50,150 ABOVE,0
12/27/2017,Wednesday,December,Mouse,30,50,04-165-5539,Female,60 and above,60 - 100,1
7/27/2017,Thursday,July,HDMI Cable,40,40,36-691-7105,Male,40 - 50,150 ABOVE,0
5/1/2017,Monday,May,HDMI Cable,30,40,87-826-7288,Female,40 - 50,150 ABOVE,0
2/18/2017,Saturday,February,HDMI Cable,30,20,18-740-3112,Male,60 and above,LESS THAN 30,0
10/16/2017,Monday,October,HDMI Cable,50,60,68-813-9447,Male,30 - 40,60 - 100,1
7/18/2017,Tuesday,July,Headset,50,30,49-033-9325,Male,30 - 40,60 - 100,0
5/7/2017,Sunday,May,Mouse,30,30,44-097-9391,Male,30 - 40,150 ABOVE,1
12/13/2017,Wednesday,December,HDMI Cable,30,40,46-532-4667,Female,50 - 60,LESS THAN 30,0
3/15/2017,Wednesday,March,USB Hub,30,30,35-159-5022,Male,20 - 30,150 ABOVE,1
11/2/2017,Thursday,November,HDMI Cable,30,60,13-970-6836,Female,60 and above,60 - 100,1
6/30/2017,Friday,June,HDMI Cable,50,50,01-588-2501,Female,40 - 50,60 - 100,0
1/15/2017,Sunday,January,USB Hub,50,40,53-611-2507,Male,50 - 60,30 - 60,0
4/18/2017,Tuesday,April,USB Drive,50,60,81-081-8372,Male,60 and above,30 - 60,0
2/9/2017,Thursday,February,Keyboard,50,40,04-087-8874,Female,20 - 30,150 ABOVE,1
11/22/2017,Wednesday,November,Lightning Cable,40,60,65-820-1815,Male,50 - 60,100 - 150,0
2/8/2017,Wednesday,February,USB Drive,50,40,34-245-8508,Male,20 - 30,30 - 60,0
3/22/2017,Wednesday,March,Keyboard,30,30,44-882-5233,Female,20 - 30,60 - 100,1
3/12/2017,Sunday,March,HDMI Cable,30,30,40-679-1957,Male,60 and above,100 - 150,1
10/1/2017,Sunday,October,Lightning Cable,30,20,57-126-8618,Male,40 - 50,LESS THAN 30,0
7/3/2017,Monday,July,Headset,40,50,91-190-2366,Female,60 and above,100 - 150,0
12/8/2017,Friday,December,Keyboard,50,20,42-380-7445,Female,20 - 30,60 - 100,0
8/15/2017,Tuesday,August,Mouse,50,50,99-130-6001,Male,20 - 30,LESS THAN 30,0
9/7/2017,Thursday,September,Lightning Cable,50,60,70-932-8202,Female,20 - 30,60 - 100,1
3/28/2017,Tuesday,March,Headset,50,50,34-007-0364,Female,60 and above,100 - 150,0
6/13/2017,Tuesday,June,Mouse,40,60,20-413-9529,Female,50 - 60,30 - 60,0
11/7/2017,Tuesday,November,USB Hub,40,50,54-918-4899,Female,50 - 60,150 ABOVE,0
2/5/2017,Sunday,February,Mouse,30,50,99-461-4415,Female,20 - 30,30 - 60,0
9/12/2017,Tuesday,September,Lightning Cable,40,40,81-414-6292,Male,30 - 40,LESS THAN 30,0
11/28/2017,Tuesday,November,Headset,50,50,76-185-3690,Male,60 and above,60 - 100,0
1/28/2017,Saturday,January,Keyboard,40,40,40-918-1451,Male,50 - 60,30 - 60,0
5/7/2017,Sunday,May,USB Hub,50,60,09-522-4791,Male,20 - 30,100 - 150,1
5/4/2017,Thursday,May,Mouse,50,40,27-313-1521,Female,30 - 40,60 - 100,0
3/2/2017,Thursday,March,Lightning Cable,30,50,39-103-5386,Male,40 - 50,100 - 150,0
6/29/2017,Thursday,June,USB Drive,50,60,06-237-7170,Female,40 - 50,150 ABOVE,0
5/18/2017,Thursday,May,Keyboard,30,50,98-972-9659,Female,20 - 30,LESS THAN 30,0
11/22/2017,Wednesday,November,HDMI Cable,40,20,08-749-1435,Female,40 - 50,LESS THAN 30,0
2/16/2017,Thursday,February,Mouse,30,20,76-927-7561,Male,20 - 30,30 - 60,0
3/15/2017,Wednesday,March,USB Drive,40,50,97-281-5320,Female,60 and above,60 - 100,0
